ResID;Ressource;TribuID;SquadID;SocieteID;TypeRessource;Profil;DateEntree;DateSortie;TJM_EUR;CoutJournalier_EUR;TauxActivite;TauxAbsence;FTE
RES1111;Ressource 1111;T01;T01-S03;SOC99;Interne;Interne;2025-11-04;;443;497;0,8945;0,0042;1,00
RES1112;Ressource 1112;T01;T01-S03;SOC99;Interne;Interne;2025-12-03;2027-11-25;513;596;0,9429;0,0799;1,00
RES1113;Ressource 1113;T09;T09-S02;SOC01;Externe;ADC;2026-01-16;;684;740;0,9122;0,1082;0,50
RES1114;Ressource 1114;T11;T11-S04;SOC03;Externe;ADC;2024-02-07;;486;512;0,6726;0,0801;1,00
RES1115;Ressource 1115;T10;T10-S02;SOC99;Alternant;Alternant;2023-12-23;;253;275;0,7164;0,0390;1,00
RES1116;Ressource 1116;T04;T04-S04;SOC02;Externe;ADC;2022-12-20;;530;675;0,7346;0,0726;1,00
RES1117;Ressource 1117;T01;T01-S05;SOC99;Interne;Interne;2022-07-22;;506;599;0,6469;0,0106;0,60
RES1118;Ressource 1118;T02;T02-S05;SOC01;Externe;ADC;2025-11-05;2027-11-03;666;849;0,7407;0,0596;1,00
RES1119;Ressource 1119;T07;T07-S03;SOC04;Externe;ADC;2022-11-16;2026-05-19;516;625;0,8814;0,1086;0,80
RES1120;Ressource 1120;T12;T12-S05;SOC03;Externe;ADC;2025-04-10;;723;783;0,8752;0,0159;1,00
RES1121;Ressource 1121;T12;T12-S02;SOC99;Interne;Interne;2024-09-04;2025-06-10;620;686;0,7967;0,1687;1,00
RES1122;Ressource 1122;T08;T08-S05;SOC01;Externe;ADC;2024-12-27;;508;564;0,7864;0,1268;1,00
RES1123;Ressource 1123;T06;T06-S01;SOC01;Externe;ADC;2023-04-10;;778;1011;0,8761;0,0909;0,60
RES1124;Ressource 1124;T03;T03-S04;SOC01;Externe;ADC;2025-10-27;;557;628;0,9625;0,0443;1,00
RES1125;Ressource 1125;T03;T03-S03;SOC03;Externe;ADC;2025-10-04;;628;733;0,6254;0,0095;0,60
RES1126;Ressource 1126;T02;T02-S03;SOC03;Externe;ADC;2022-12-29;;747;986;0,8048;0,1878;0,60
RES1127;Ressource 1127;T01;T01-S02;SOC99;Alternant;Alternant;2024-11-11;;227;280;0,6299;0,0470;0,50
RES1128;Ressource 1128;T09;T09-S03;SOC99;Interne;Interne;2023-04-28;;503;621;0,9506;0,1735;0,80
RES1129;Ressource 1129;T08;T08-S04;SOC06;Externe;ADC;2025-06-28;;769;1013;0,7296;0,0465;0,50
RES1130;Ressource 1130;T04;T04-S03;SOC99;Interne;Interne;2022-08-13;;452;485;0,7497;0,0234;1,00
RES1131;Ressource 1131;T03;T03-S02;SOC99;Interne;Interne;2022-08-03;;555;625;0,7753;0,0438;1,00
RES1132;Ressource 1132;T01;T01-S01;SOC99;Interne;Interne;2023-11-21;;487;623;0,7621;0,1338;1,00
RES1133;Ressource 1133;T02;T02-S02;SOC03;Externe;ADC;2024-03-13;;531;693;0,8990;0,0094;1,00
RES1134;Ressource 1134;T09;T09-S05;SOC01;Externe;ADC;2024-10-10;;534;581;0,6773;0,1779;0,60
RES1135;Ressource 1135;T03;T03-S05;SOC06;Externe;ADC;2024-06-09;;780;911;0,8513;0,1633;1,00
RES1136;Ressource 1136;T04;T04-S01;SOC99;Stagiaire;Stagiaire;2024-02-20;2026-06-14;137;176;0,6774;0,0344;0,80
RES1137;Ressource 1137;T09;T09-S03;SOC02;Externe;ADC;2024-08-13;2026-02-11;720;883;0,9467;0,1701;1,00
RES1138;Ressource 1138;T12;T12-S05;SOC99;Interne;Interne;2022-12-29;;573;695;0,9762;0,1317;1,00
RES1139;Ressource 1139;T02;T02-S02;SOC04;Externe;ADC;2024-06-18;;734;806;0,7919;0,0615;1,00
RES1140;Ressource 1140;T05;T05-S03;SOC02;Externe;PU;2026-01-14;;913;1149;0,6890;0,1192;1,00
RES1141;Ressource 1141;T07;T07-S03;SOC99;Interne;Interne;2022-09-02;;501;669;0,9260;0,0595;0,50
RES1142;Ressource 1142;T09;T09-S03;SOC02;Externe;ADC;2023-08-29;;605;735;0,7294;0,0350;0,60
RES1143;Ressource 1143;T05;T05-S05;SOC99;Interne;Interne;2025-03-01;;470;544;0,9407;0,0901;1,00
RES1144;Ressource 1144;T06;T06-S01;SOC99;Alternant;Alternant;2024-10-30;;244;267;0,6379;0,0885;1,00
RES1145;Ressource 1145;T08;T08-S04;SOC04;Externe;PU;2025-12-24;;730;935;0,8977;0,1420;1,00
RES1146;Ressource 1146;T05;T05-S01;SOC99;Interne;Interne;2025-04-04;2027-05-01;498;598;0,6322;0,0093;1,00
RES1147;Ressource 1147;T02;T02-S03;SOC99;Interne;Interne;2022-11-02;;474;636;0,7322;0,0238;1,00
RES1148;Ressource 1148;T02;T02-S05;SOC01;Externe;ADC;2025-05-11;;564;689;0,9837;0,1186;1,00
RES1149;Ressource 1149;T09;T09-S05;SOC04;Externe;ADC;2026-01-01;;764;862;0,6301;0,0994;0,60
RES1150;Ressource 1150;T04;T04-S03;SOC04;Externe;ADC;2023-09-02;;524;701;0,9018;0,0541;1,00
RES1151;Ressource 1151;T10;T10-S05;SOC99;Interne;Interne;2023-04-24;;398;468;0,9553;0,0728;1,00
RES1152;Ressource 1152;T09;T09-S01;SOC03;Externe;PU;2022-12-11;;647;843;0,7365;0,0003;1,00
RES1153;Ressource 1153;T09;T09-S02;SOC02;Externe;ADC;2024-04-22;;572;770;0,9707;0,0730;1,00
RES1154;Ressource 1154;T03;T03-S03;SOC01;Externe;ADC;2024-04-19;;480;613;0,9097;0,0438;1,00
RES1155;Ressource 1155;T11;T11-S01;SOC99;Interne;Interne;2026-04-27;;499;655;0,9207;0,0008;1,00
RES1156;Ressource 1156;T08;T08-S01;SOC99;Interne;Interne;2026-04-16;;409;526;0,8469;0,1229;0,60
RES1157;Ressource 1157;T06;T06-S02;SOC99;Interne;Interne;2024-05-17;;488;560;0,9001;0,1052;0,60
RES1158;Ressource 1158;T02;T02-S03;SOC99;Alternant;Alternant;2023-03-21;;260;284;0,9785;0,1262;1,00
RES1159;Ressource 1159;T05;T05-S05;SOC01;Externe;PU;2025-07-19;2027-08-22;968;1215;0,7314;0,0099;1,00
RES1160;Ressource 1160;T06;T06-S04;SOC01;Externe;PU;2023-02-07;;748;983;0,9098;0,0518;0,60
RES1161;Ressource 1161;T07;T07-S02;SOC01;Externe;ADC;2025-11-15;;667;764;0,9516;0,0513;0,80
RES1162;Ressource 1162;T04;T04-S02;SOC99;Interne;Interne;2024-08-26;;561;669;0,7106;0,1542;0,80
RES1163;Ressource 1163;T04;T04-S02;SOC02;Externe;ADC;2024-11-26;;511;555;0,7852;0,0690;0,80
RES1164;Ressource 1164;T06;T06-S04;SOC02;Externe;ADC;2024-08-24;;549;718;0,9742;0,0378;0,50
RES1165;Ressource 1165;T02;T02-S01;SOC04;Externe;PU;2026-01-16;;666;710;0,7989;0,1493;1,00
RES1166;Ressource 1166;T04;T04-S03;SOC01;Externe;ADC;2024-02-23;;721;904;0,7441;0,1646;0,50
RES1167;Ressource 1167;T04;T04-S03;SOC02;Externe;ADC;2026-04-30;2028-07-29;591;736;0,6582;0,0813;0,60
RES1168;Ressource 1168;T03;T03-S02;SOC01;Externe;ADC;2025-12-12;2027-03-30;710;821;0,9250;0,1243;1,00
RES1169;Ressource 1169;T02;T02-S03;SOC02;Externe;PU;2025-12-21;;634;783;0,6276;0,0245;1,00
RES1170;Ressource 1170;T09;T09-S03;SOC99;Interne;Interne;2024-05-10;2025-11-15;510;568;0,8644;0,0332;1,00
RES1171;Ressource 1171;T07;T07-S03;SOC99;Interne;Interne;2025-10-18;;497;546;0,7103;0,1312;0,80
RES1172;Ressource 1172;T03;T03-S05;SOC01;Externe;ADC;2024-10-04;;587;765;0,6732;0,1882;0,60
RES1173;Ressource 1173;T01;T01-S03;SOC01;Externe;PU;2024-08-26;2025-12-24;870;1031;0,6684;0,1205;0,80
RES1174;Ressource 1174;T02;T02-S02;SOC05;Externe;ADC;2024-10-15;;739;851;0,9721;0,0130;1,00
RES1175;Ressource 1175;T10;T10-S05;SOC01;Externe;ADC;2022-08-20;2025-11-28;491;516;0,7096;0,1478;1,00
RES1176;Ressource 1176;T07;T07-S05;SOC02;Externe;ADC;2024-01-18;;666;832;0,8982;0,0760;0,60
RES1177;Ressource 1177;T02;T02-S04;SOC01;Externe;PU;2023-08-06;;826;908;0,9957;0,0390;0,50
RES1178;Ressource 1178;T12;T12-S01;SOC02;Externe;ADC;2025-07-25;;540;668;0,6679;0,1159;1,00
RES1179;Ressource 1179;T04;T04-S03;SOC02;Externe;PU;2024-12-05;2027-03-09;775;998;0,9727;0,0080;0,50
RES1180;Ressource 1180;T08;T08-S05;SOC01;Externe;ADC;2025-05-09;;592;761;0,9733;0,0149;0,60
RES1181;Ressource 1181;T02;T02-S01;SOC01;Externe;ADC;2024-06-03;;556;644;0,8587;0,1259;0,50
RES1182;Ressource 1182;T05;T05-S05;SOC03;Externe;ADC;2026-02-24;;735;801;0,7819;0,1068;1,00
RES1183;Ressource 1183;T01;T01-S05;SOC02;Externe;ADC;2023-01-29;;744;819;0,8155;0,0707;1,00
RES1184;Ressource 1184;T06;T06-S02;SOC99;Interne;Interne;2023-04-19;2027-02-23;468;627;0,8814;0,0413;0,80
RES1185;Ressource 1185;T08;T08-S03;SOC99;Interne;Interne;2025-06-26;;508;641;0,6247;0,0951;0,50
RES1186;Ressource 1186;T11;T11-S01;SOC01;Externe;ADC;2022-09-20;;695;910;0,8660;0,0091;1,00
RES1187;Ressource 1187;T08;T08-S04;SOC99;Interne;Interne;2024-11-24;;464;625;0,8210;0,0237;1,00
RES1188;Ressource 1188;T08;T08-S03;SOC99;Alternant;Alternant;2022-08-07;;185;198;0,9131;0,0951;1,00
RES1189;Ressource 1189;T06;T06-S05;SOC99;Interne;Interne;2023-09-07;2025-05-22;552;668;0,8662;0,0836;1,00
RES1190;Ressource 1190;T11;T11-S05;SOC99;Interne;Interne;2022-11-14;;501;634;0,8078;0,1389;0,50
RES1191;Ressource 1191;T04;T04-S03;SOC99;Interne;Interne;2026-05-09;;484;606;0,7605;0,1815;1,00
RES1192;Ressource 1192;T05;T05-S04;SOC02;Externe;ADC;2023-04-24;2026-03-18;649;751;0,8564;0,0028;1,00
RES1193;Ressource 1193;T06;T06-S04;SOC03;Externe;ADC;2022-08-16;;770;1010;0,6792;0,0502;0,50
RES1194;Ressource 1194;T04;T04-S05;SOC03;Externe;ADC;2023-07-29;2026-07-21;486;539;0,7194;0,1174;1,00
RES1195;Ressource 1195;T03;T03-S01;SOC01;Externe;ADC;2023-10-15;2026-05-14;733;895;0,6706;0,0169;1,00
RES1196;Ressource 1196;T04;T04-S01;SOC03;Externe;ADC;2025-09-22;2027-10-19;493;563;0,8048;0,1088;1,00
RES1197;Ressource 1197;T04;T04-S03;SOC01;Externe;ADC;2025-01-19;;673;801;0,9671;0,0504;1,00
RES1198;Ressource 1198;T11;T11-S02;SOC04;Externe;ADC;2024-04-29;;704;780;0,9604;0,1005;0,80
RES1199;Ressource 1199;T06;T06-S05;SOC01;Externe;ADC;2024-07-22;;647;754;0,9809;0,1503;0,50
RES1200;Ressource 1200;T07;T07-S05;SOC99;Interne;Interne;2023-01-13;;577;743;0,7392;0,0775;1,00
RES1201;Ressource 1201;T01;T01-S02;SOC99;Interne;Interne;2023-10-02;;558;608;0,7836;0,1358;1,00
RES1202;Ressource 1202;T03;T03-S01;SOC99;Interne;Interne;2024-06-30;2027-05-03;483;613;0,8454;0,0818;1,00
RES1203;Ressource 1203;T10;T10-S05;SOC01;Externe;ADC;2025-03-16;;694;926;0,8008;0,1742;0,80
RES1204;Ressource 1204;T02;T02-S04;SOC02;Externe;PU;2024-04-20;;872;1167;0,6881;0,1532;1,00
RES1205;Ressource 1205;T12;T12-S01;SOC03;Externe;PU;2023-10-27;;644;806;0,7132;0,1208;1,00
RES1206;Ressource 1206;T10;T10-S01;SOC01;Externe;ADC;2024-07-13;;621;810;0,6745;0,0173;0,60
RES1207;Ressource 1207;T05;T05-S03;SOC05;Externe;ADC;2024-11-26;;670;705;0,7759;0,0541;0,60
RES1208;Ressource 1208;T04;T04-S05;SOC01;Externe;ADC;2024-11-06;;765;837;0,9308;0,0760;1,00
RES1209;Ressource 1209;T04;T04-S01;SOC01;Externe;PU;2024-08-22;;870;947;0,9082;0,1498;1,00
RES1210;Ressource 1210;T02;T02-S01;SOC01;Externe;ADC;2026-04-04;2027-02-15;547;679;0,9170;0,1830;0,80
RES1211;Ressource 1211;T04;T04-S02;SOC01;Externe;PU;2023-08-24;;773;960;0,8971;0,0460;1,00
RES1212;Ressource 1212;T01;T01-S02;SOC01;Externe;ADC;2026-03-18;;670;889;0,6634;0,1744;0,80
RES1213;Ressource 1213;T05;T05-S02;SOC02;Externe;PU;2025-05-22;;824;1008;0,6269;0,0371;1,00
RES1214;Ressource 1214;T01;T01-S05;SOC06;Externe;PU;2025-04-24;;791;1027;0,7021;0,1140;0,80
RES1215;Ressource 1215;T09;T09-S01;SOC02;Externe;ADC;2022-07-21;;665;863;0,6939;0,0248;0,80
RES1216;Ressource 1216;T12;T12-S03;SOC99;Interne;Interne;2025-06-08;;456;590;0,7269;0,0222;0,60
RES1217;Ressource 1217;T03;T03-S02;SOC99;Interne;Interne;2024-09-29;;395;465;0,8863;0,0606;0,80
RES1218;Ressource 1218;T01;T01-S03;SOC99;Interne;Interne;2023-02-04;;545;715;0,6790;0,1773;1,00
RES1219;Ressource 1219;T07;T07-S04;SOC02;Externe;PU;2023-02-21;2026-04-15;662;734;0,6553;0,1880;0,80
RES1220;Ressource 1220;T02;T02-S05;SOC99;Interne;Interne;2025-07-28;2027-05-17;582;705;0,6442;0,1343;1,00
RES1221;Ressource 1221;T04;T04-S04;SOC01;Externe;ADC;2023-11-20;;600;764;0,6911;0,0162;1,00
RES1222;Ressource 1222;T02;T02-S02;SOC99;Interne;Interne;2024-02-05;;529;633;0,8931;0,0302;1,00
RES1223;Ressource 1223;T12;T12-S03;SOC99;Interne;Interne;2023-07-21;2026-10-21;452;507;0,8892;0,1338;0,60
RES1224;Ressource 1224;T09;T09-S02;SOC03;Externe;ADC;2025-02-07;;499;611;0,7065;0,1109;1,00
RES1225;Ressource 1225;T01;T01-S01;SOC99;Interne;Interne;2023-09-29;2027-05-02;476;604;0,9954;0,0726;0,50
RES1226;Ressource 1226;T01;T01-S04;SOC01;Externe;PU;2026-03-30;;690;814;0,7284;0,0707;0,80
RES1227;Ressource 1227;T02;T02-S02;SOC99;Interne;Interne;2025-07-02;;396;514;0,8129;0,0965;1,00
RES1228;Ressource 1228;T05;T05-S01;SOC05;Externe;ADC;2022-12-31;2025-08-21;585;635;0,8928;0,1796;0,80
RES1229;Ressource 1229;T04;T04-S04;SOC02;Externe;PU;2023-04-30;2025-11-18;856;984;0,8614;0,0018;0,60
RES1230;Ressource 1230;T07;T07-S05;SOC02;Externe;ADC;2026-01-11;2027-12-01;661;800;0,6288;0,1272;1,00
RES1231;Ressource 1231;T01;T01-S03;SOC99;Alternant;Alternant;2024-03-05;;213;230;0,7122;0,1535;0,50
RES1232;Ressource 1232;T11;T11-S01;SOC01;Externe;ADC;2024-11-14;;659;808;0,8586;0,0642;1,00
RES1233;Ressource 1233;T05;T05-S02;SOC03;Externe;ADC;2023-09-27;;483;634;0,7512;0,0826;0,60
RES1234;Ressource 1234;T02;T02-S03;SOC01;Externe;ADC;2026-04-05;2027-11-10;667;757;0,8926;0,1574;1,00
RES1235;Ressource 1235;T02;T02-S04;SOC01;Externe;PU;2024-03-06;;877;1074;0,7011;0,0037;1,00
RES1236;Ressource 1236;T05;T05-S05;SOC99;Interne;Interne;2024-02-22;;472;529;0,9449;0,0041;1,00
RES1237;Ressource 1237;T02;T02-S03;SOC01;Externe;PU;2025-08-26;;690;917;0,6586;0,0288;0,80
RES1238;Ressource 1238;T03;T03-S04;SOC01;Externe;ADC;2026-01-09;;631;758;0,7216;0,1064;0,80
RES1239;Ressource 1239;T04;T04-S04;SOC03;Externe;ADC;2024-09-19;;690;896;0,8470;0,1414;0,80
RES1240;Ressource 1240;T10;T10-S01;SOC99;Interne;Interne;2025-03-05;;447;544;0,7710;0,0832;1,00
RES1241;Ressource 1241;T05;T05-S04;SOC99;Interne;Interne;2023-08-05;;564;761;0,7557;0,1676;0,50
RES1242;Ressource 1242;T08;T08-S05;SOC02;Externe;ADC;2025-10-03;;598;754;0,7792;0,0410;0,80
RES1243;Ressource 1243;T07;T07-S05;SOC99;Interne;Interne;2025-09-03;;581;736;0,7198;0,0376;0,60
RES1244;Ressource 1244;T05;T05-S04;SOC05;Externe;ADC;2023-08-21;;573;653;0,8618;0,0238;1,00
RES1245;Ressource 1245;T08;T08-S05;SOC05;Externe;ADC;2022-09-28;;647;709;0,7528;0,0469;0,60
RES1246;Ressource 1246;T11;T11-S02;SOC99;Interne;Interne;2024-01-02;2025-11-09;585;722;0,8298;0,0892;1,00
RES1247;Ressource 1247;T12;T12-S02;SOC99;Interne;Interne;2024-06-30;2027-02-26;497;612;0,7898;0,0270;0,80
RES1248;Ressource 1248;T07;T07-S01;SOC02;Externe;ADC;2024-08-17;;622;769;0,7168;0,0317;1,00
RES1249;Ressource 1249;T04;T04-S02;SOC06;Externe;ADC;2023-01-15;;566;736;0,7716;0,0134;1,00
RES1250;Ressource 1250;T01;T01-S03;SOC02;Externe;ADC;2023-02-06;;674;723;0,8952;0,0976;1,00
RES1251;Ressource 1251;T06;T06-S04;SOC99;Interne;Interne;2024-04-27;2026-08-21;547;584;0,8643;0,0997;1,00
RES1252;Ressource 1252;T03;T03-S04;SOC06;Externe;ADC;2026-04-01;;509;651;0,7955;0,1770;1,00
RES1253;Ressource 1253;T10;T10-S01;SOC04;Externe;PU;2025-05-09;;938;1263;0,9134;0,1894;0,50
RES1254;Ressource 1254;T12;T12-S03;SOC99;Interne;Interne;2024-08-13;;445;568;0,8724;0,1806;0,60
RES1255;Ressource 1255;T10;T10-S04;SOC01;Externe;ADC;2023-05-22;;534;594;0,8222;0,1090;0,80
RES1256;Ressource 1256;T01;T01-S02;SOC99;Interne;Interne;2025-07-06;;571;700;0,9905;0,0912;1,00
RES1257;Ressource 1257;T01;T01-S04;SOC01;Externe;ADC;2024-02-09;;613;823;0,9506;0,1749;0,80
RES1258;Ressource 1258;T05;T05-S05;SOC02;Externe;ADC;2025-10-27;;508;641;0,6381;0,0965;1,00
RES1259;Ressource 1259;T04;T04-S02;SOC99;Alternant;Alternant;2023-08-20;;233;272;0,6632;0,0384;1,00
RES1260;Ressource 1260;T05;T05-S01;SOC01;Externe;ADC;2022-09-16;;682;888;0,8755;0,0803;0,60
RES1261;Ressource 1261;T04;T04-S02;SOC99;Interne;Interne;2024-11-28;;413;544;0,7706;0,1216;1,00
RES1262;Ressource 1262;T05;T05-S01;SOC03;Externe;ADC;2023-10-27;;502;666;0,6474;0,0867;0,50
RES1263;Ressource 1263;T02;T02-S01;SOC05;Externe;ADC;2023-07-21;;736;865;0,8748;0,1879;0,80
RES1264;Ressource 1264;T01;T01-S05;SOC99;Interne;Interne;2025-02-14;;514;569;0,9448;0,1771;0,60
RES1265;Ressource 1265;T05;T05-S04;SOC01;Externe;PU;2025-08-01;2027-02-21;773;1041;0,6207;0,1826;0,80
RES1266;Ressource 1266;T04;T04-S04;SOC99;Interne;Interne;2024-09-26;;569;603;0,9676;0,1115;1,00
RES1267;Ressource 1267;T11;T11-S03;SOC04;Externe;PU;2023-08-23;;880;934;0,6216;0,0658;1,00
RES1268;Ressource 1268;T04;T04-S02;SOC99;Interne;Interne;2026-03-29;2027-05-28;447;586;0,6902;0,0382;1,00
RES1269;Ressource 1269;T10;T10-S02;SOC02;Externe;ADC;2025-04-02;;490;615;0,7210;0,0343;0,50
RES1270;Ressource 1270;T06;T06-S02;SOC99;Interne;Interne;2025-06-21;;545;579;0,7681;0,0447;1,00
RES1271;Ressource 1271;T09;T09-S05;SOC99;Alternant;Alternant;2023-08-01;2026-09-09;258;294;0,9043;0,0597;1,00
RES1272;Ressource 1272;T04;T04-S05;SOC01;Externe;PU;2023-04-18;;842;941;0,6990;0,1828;1,00
RES1273;Ressource 1273;T03;T03-S04;SOC01;Externe;PU;2023-08-15;2027-06-20;810;912;0,7200;0,0858;1,00
RES1274;Ressource 1274;T04;T04-S01;SOC99;Interne;Interne;2026-02-26;;427;449;0,7848;0,1740;0,50
RES1275;Ressource 1275;T02;T02-S05;SOC99;Alternant;Alternant;2024-01-31;;240;303;0,8483;0,0974;0,80
RES1276;Ressource 1276;T04;T04-S03;SOC01;Externe;ADC;2022-08-30;2026-11-07;726;942;0,7480;0,0328;0,50
RES1277;Ressource 1277;T10;T10-S04;SOC06;Externe;PU;2025-05-01;;785;974;0,8938;0,1367;1,00
RES1278;Ressource 1278;T02;T02-S03;SOC02;Externe;ADC;2025-11-05;;700;846;0,6250;0,0390;1,00
RES1279;Ressource 1279;T01;T01-S03;SOC05;Externe;ADC;2023-08-09;;532;676;0,8569;0,0713;0,50
RES1280;Ressource 1280;T10;T10-S01;SOC03;Externe;ADC;2025-09-09;2027-07-04;600;809;0,9757;0,0956;1,00
RES1281;Ressource 1281;T04;T04-S04;SOC06;Externe;ADC;2023-02-26;2025-08-08;654;790;0,8970;0,1703;0,80
RES1282;Ressource 1282;T05;T05-S05;SOC99;Interne;Interne;2023-08-29;2025-12-29;598;692;0,7890;0,0856;1,00
RES1283;Ressource 1283;T06;T06-S05;SOC99;Interne;Interne;2023-09-23;;453;479;0,9505;0,1675;0,60
RES1284;Ressource 1284;T03;T03-S05;SOC01;Externe;PU;2023-07-12;2027-02-27;676;828;0,6342;0,0145;0,50
RES1285;Ressource 1285;T08;T08-S01;SOC01;Externe;PU;2024-06-29;2026-09-11;643;755;0,6259;0,1653;0,60
RES1286;Ressource 1286;T10;T10-S04;SOC99;Alternant;Alternant;2024-07-23;;249;331;0,7289;0,1496;0,80
RES1287;Ressource 1287;T02;T02-S04;SOC99;Alternant;Alternant;2024-06-11;2026-04-17;237;275;0,9612;0,1295;1,00
RES1288;Ressource 1288;T05;T05-S02;SOC06;Externe;PU;2023-05-27;2025-10-26;958;1271;0,8813;0,1324;1,00
RES1289;Ressource 1289;T06;T06-S02;SOC01;Externe;ADC;2026-02-25;;599;635;0,8496;0,0105;0,60
RES1290;Ressource 1290;T12;T12-S05;SOC03;Externe;ADC;2025-01-26;;777;945;0,8329;0,1521;1,00
RES1291;Ressource 1291;T07;T07-S05;SOC06;Externe;ADC;2026-02-14;2026-11-09;636;806;0,7555;0,0876;1,00
RES1292;Ressource 1292;T02;T02-S04;SOC99;Interne;Interne;2026-02-18;2026-10-24;539;681;0,8287;0,0476;0,80
RES1293;Ressource 1293;T08;T08-S02;SOC01;Externe;ADC;2025-01-22;;778;1004;0,8566;0,1010;1,00
RES1294;Ressource 1294;T04;T04-S05;SOC01;Externe;ADC;2024-07-19;;538;587;0,8028;0,0251;0,80
RES1295;Ressource 1295;T08;T08-S01;SOC02;Externe;PU;2025-01-03;2026-11-04;640;818;0,8717;0,1530;1,00
RES1296;Ressource 1296;T05;T05-S03;SOC02;Externe;ADC;2023-11-22;;659;775;0,6437;0,1811;0,50
RES1297;Ressource 1297;T05;T05-S05;SOC04;Externe;ADC;2023-10-27;;717;858;0,8389;0,0602;1,00
RES1298;Ressource 1298;T04;T04-S02;SOC03;Externe;ADC;2023-02-06;;760;891;0,8582;0,0168;1,00
RES1299;Ressource 1299;T01;T01-S04;SOC01;Externe;ADC;2024-06-24;2027-03-13;760;861;0,7026;0,0346;0,50
RES1300;Ressource 1300;T07;T07-S04;SOC02;Externe;ADC;2023-05-29;;595;801;0,6439;0,1469;0,50
RES1301;Ressource 1301;T03;T03-S04;SOC99;Interne;Interne;2024-10-26;;516;550;0,8911;0,1144;1,00
RES1302;Ressource 1302;T05;T05-S05;SOC99;Alternant;Alternant;2024-06-07;;185;201;0,9973;0,0536;0,80
RES1303;Ressource 1303;T01;T01-S02;SOC01;Externe;ADC;2022-08-29;;507;587;0,8784;0,0226;0,80
RES1304;Ressource 1304;T12;T12-S03;SOC01;Externe;ADC;2024-06-19;;551;721;0,7784;0,1409;0,50
RES1305;Ressource 1305;T02;T02-S04;SOC99;Interne;Interne;2022-09-24;2026-10-14;525;597;0,6728;0,1084;0,80
RES1306;Ressource 1306;T02;T02-S03;SOC02;Externe;ADC;2025-06-09;;574;673;0,8684;0,0637;0,80
RES1307;Ressource 1307;T01;T01-S02;SOC06;Externe;ADC;2025-02-15;2026-12-30;780;840;0,7486;0,1124;1,00
RES1308;Ressource 1308;T12;T12-S05;SOC03;Externe;ADC;2023-11-02;2027-06-14;593;761;0,8850;0,1163;0,50
RES1309;Ressource 1309;T01;T01-S05;SOC02;Externe;PU;2023-12-24;2026-06-13;751;866;0,7219;0,1131;0,60
RES1310;Ressource 1310;T12;T12-S04;SOC01;Externe;PU;2023-03-07;2025-12-11;824;969;0,8670;0,0565;1,00
RES1311;Ressource 1311;T05;T05-S04;SOC99;Interne;Interne;2024-03-01;;519;580;0,6769;0,1559;0,80
RES1312;Ressource 1312;T03;T03-S04;SOC99;Interne;Interne;2022-10-27;;514;580;0,8785;0,1521;1,00
RES1313;Ressource 1313;T05;T05-S02;SOC02;Externe;ADC;2024-04-06;;484;556;0,8850;0,1256;0,80
RES1314;Ressource 1314;T04;T04-S01;SOC01;Externe;ADC;2024-01-25;;629;752;0,6578;0,0628;0,60
RES1315;Ressource 1315;T04;T04-S02;SOC03;Externe;ADC;2023-10-15;;573;725;0,8021;0,0985;1,00
RES1316;Ressource 1316;T06;T06-S02;SOC01;Externe;ADC;2025-07-10;;670;771;0,9288;0,1772;1,00
RES1317;Ressource 1317;T11;T11-S05;SOC99;Interne;Interne;2025-06-12;2026-03-07;477;516;0,9780;0,1887;0,50
RES1318;Ressource 1318;T10;T10-S03;SOC99;Interne;Interne;2022-12-28;2025-09-15;449;480;0,7075;0,0618;0,80
RES1319;Ressource 1319;T02;T02-S02;SOC99;Interne;Interne;2023-11-14;;456;486;0,6796;0,1193;1,00
RES1320;Ressource 1320;T07;T07-S02;SOC01;Externe;ADC;2026-04-03;;627;673;0,6624;0,1559;1,00
RES1321;Ressource 1321;T05;T05-S05;SOC99;Interne;Interne;2025-12-19;;595;714;0,9943;0,0869;1,00
RES1322;Ressource 1322;T12;T12-S05;SOC01;Externe;ADC;2024-12-17;;607;736;0,9347;0,0940;0,80
RES1323;Ressource 1323;T03;T03-S01;SOC01;Externe;PU;2026-02-21;2027-05-01;667;801;0,7107;0,0674;1,00
RES1324;Ressource 1324;T10;T10-S04;SOC02;Externe;ADC;2024-02-17;2026-12-21;693;807;0,7799;0,0772;0,60
RES1325;Ressource 1325;T06;T06-S01;SOC02;Externe;ADC;2023-04-08;;670;858;0,6593;0,1517;1,00
RES1326;Ressource 1326;T04;T04-S02;SOC01;Externe;ADC;2023-06-08;;725;866;0,8303;0,1239;1,00
RES1327;Ressource 1327;T10;T10-S05;SOC03;Externe;ADC;2023-06-28;2026-02-08;531;715;0,9895;0,1407;0,60
RES1328;Ressource 1328;T07;T07-S01;SOC02;Externe;ADC;2026-03-13;;495;616;0,7228;0,0168;0,50
RES1329;Ressource 1329;T07;T07-S04;SOC02;Externe;ADC;2024-11-07;2025-05-06;771;849;0,6389;0,0407;1,00
RES1330;Ressource 1330;T01;T01-S05;SOC03;Externe;ADC;2022-09-09;;497;584;0,8108;0,0151;0,50
RES1331;Ressource 1331;T10;T10-S01;SOC01;Externe;PU;2024-04-27;2026-12-12;834;883;0,8228;0,0737;0,50
