Date;ObjetID;PortfolioID;TribuID;Budget_Initial_EUR;Budget_Engage_EUR;Budget_Consomme_EUR;Reste_A_Faire_EUR
2026-06-01;DMND0000186;PF04;T03;11061,46;11173,75;9822,73;1238,73
2026-07-01;DMND0000186;PF04;T03;12708,31;12448,66;11285,15;1423,16
2026-08-01;DMND0000186;PF04;T03;5513,38;5718,45;4895,96;617,42
2026-09-01;DMND0000186;PF04;T03;0,00;0,00;0,00;0,00
2026-10-01;DMND0000186;PF04;T03;0,00;0,00;0,00;0,00
2026-11-01;DMND0000186;PF04;T03;0,00;0,00;0,00;0,00
2025-01-01;DMND0000187;PF13;T03;20394,07;19476,85;21059,45;0,00
2025-02-01;DMND0000187;PF13;T03;18930,03;17528,42;19547,64;0,00
2025-03-01;DMND0000187;PF13;T03;20402,99;19301,95;21068,66;0,00
2025-04-01;DMND0000187;PF13;T03;33843,69;35161,12;34947,88;0,00
2025-05-01;DMND0000187;PF13;T03;19565,78;18501,88;20204,14;0,00
2025-06-01;DMND0000187;PF13;T03;24556,31;22763,35;25357,49;0,00
2025-07-01;DMND0000187;PF13;T03;22809,03;20455,70;23553,20;0,00
2025-08-01;DMND0000187;PF13;T03;10119,23;10321,71;10449,38;0,00
2025-09-01;DMND0000187;PF13;T03;26363,20;27647,50;27223,33;0,00
2025-10-01;DMND0000187;PF13;T03;26962,56;27110,05;27842,24;0,00
2025-11-01;DMND0000187;PF13;T03;21948,23;20746,10;22664,32;0,00
2025-12-01;DMND0000187;PF13;T03;21447,86;20556,03;22147,62;0,00
2026-01-01;DMND0000187;PF13;T03;20019,59;19922,65;20672,75;0,00
2026-02-01;DMND0000187;PF13;T03;35665,63;35854,75;36829,26;0,00
2026-03-01;DMND0000187;PF13;T03;51020,64;49707,45;52685,25;0,00
2026-04-01;DMND0000187;PF13;T03;54762,53;51300,90;56549,22;0,00
2026-05-01;DMND0000187;PF13;T03;28547,18;26293,41;29478,56;0,00
2026-06-01;DMND0000187;PF13;T03;43269,18;39148,99;44680,89;0,00
2026-07-01;DMND0000187;PF13;T03;46429,53;46052,74;47944,35;0,00
2026-08-01;DMND0000187;PF13;T03;18221,17;19088,16;18815,66;0,00
2026-09-01;DMND0000187;PF13;T03;0,00;0,00;0,00;0,00
2026-10-01;DMND0000187;PF13;T03;0,00;0,00;0,00;0,00
2026-11-01;DMND0000187;PF13;T03;0,00;0,00;0,00;0,00
2025-01-01;DMND0000188;PF15;T02;2148,02;2128,49;2517,27;0,00
2025-02-01;DMND0000188;PF15;T02;2275,43;2142,68;2666,59;0,00
2025-03-01;DMND0000188;PF15;T02;2490,13;2468,70;2918,20;0,00
2025-04-01;DMND0000188;PF15;T02;2341,65;2198,03;2744,19;0,00
2025-05-01;DMND0000188;PF15;T02;2170,94;2107,44;2544,14;0,00
2025-06-01;DMND0000188;PF15;T02;2188,81;1996,02;2565,08;0,00
2025-07-01;DMND0000188;PF15;T02;2751,22;2873,40;3224,17;0,00
2025-08-01;DMND0000188;PF15;T02;1111,64;994,95;1302,74;0,00
2025-09-01;DMND0000188;PF15;T02;2427,52;2493,32;2844,82;0,00
2025-10-01;DMND0000188;PF15;T02;2381,42;2316,28;2790,80;0,00
2025-11-01;DMND0000188;PF15;T02;2096,24;2001,23;2456,60;0,00
2025-12-01;DMND0000188;PF15;T02;2214,95;2023,23;2595,71;0,00
2026-01-01;DMND0000188;PF15;T02;2276,70;2349,46;2668,08;0,00
2026-02-01;DMND0000188;PF15;T02;1720,78;1729,50;2016,59;0,00
2026-03-01;DMND0000188;PF15;T02;2387,94;2458,77;2798,44;0,00
2026-04-01;DMND0000188;PF15;T02;2709,59;2601,08;3175,38;0,00
2026-05-01;DMND0000188;PF15;T02;2506,76;2228,09;2937,69;0,00
2026-06-01;DMND0000188;PF15;T02;3428,94;3427,66;4018,39;0,00
2026-07-01;DMND0000188;PF15;T02;2832,29;2516,24;3319,17;0,00
2026-08-01;DMND0000188;PF15;T02;1224,58;1170,73;1435,09;0,00
2025-04-01;DMND0000189;PF05;T01;3155,64;2783,28;3355,84;0,00
2025-05-01;DMND0000189;PF05;T01;2872,29;2934,77;3054,52;0,00
2025-06-01;DMND0000189;PF05;T01;2477,62;2577,06;2634,81;0,00
2025-07-01;DMND0000189;PF05;T01;3442,31;3433,87;3660,70;0,00
2025-08-01;DMND0000189;PF05;T01;1124,37;1163,80;1195,70;0,00
2025-09-01;DMND0000189;PF05;T01;3626,15;3545,40;3856,20;0,00
2025-10-01;DMND0000189;PF05;T01;3871,62;3997,13;4117,25;0,00
2025-11-01;DMND0000189;PF05;T01;2472,30;2515,86;2629,15;0,00
2025-12-01;DMND0000189;PF05;T01;1912,73;1759,51;2034,08;0,00
2026-01-01;DMND0000189;PF05;T01;2549,84;2576,56;2711,61;0,00
2026-02-01;DMND0000189;PF05;T01;2425,71;2463,16;2579,60;0,00
2026-03-01;DMND0000189;PF05;T01;3022,47;2828,43;3214,23;0,00
2026-04-01;DMND0000189;PF05;T01;12312,55;12462,29;13093,70;0,00
2026-05-01;DMND0000189;PF05;T01;8693,23;8517,74;9244,76;0,00
2026-06-01;DMND0000189;PF05;T01;12755,48;11489,31;13564,73;0,00
2026-07-01;DMND0000189;PF05;T01;8737,94;8029,26;9292,30;0,00
2026-08-01;DMND0000189;PF05;T01;4191,70;4218,07;4457,64;0,00
2026-09-01;DMND0000189;PF05;T01;0,00;0,00;0,00;0,00
2026-10-01;DMND0000189;PF05;T01;0,00;0,00;0,00;0,00
2026-11-01;DMND0000189;PF05;T01;0,00;0,00;0,00;0,00
2025-01-01;DMND0000190;PF14;T11;7369,79;7486,46;5504,78;1865,01
2025-02-01;DMND0000190;PF14;T11;6280,63;6401,08;4691,24;1589,39
2025-03-01;DMND0000190;PF14;T11;7814,38;7873,36;5836,86;1977,52
2025-04-01;DMND0000190;PF14;T11;10336,01;10381,32;7720,36;2615,65
2025-05-01;DMND0000190;PF14;T11;7719,77;7025,00;5766,19;1953,58
2025-06-01;DMND0000190;PF14;T11;6908,04;6839,70;5159,88;1748,16
2025-07-01;DMND0000190;PF14;T11;5756,69;6003,79;4299,89;1456,80
2025-08-01;DMND0000190;PF14;T11;3401,53;3308,65;2540,73;860,80
2025-09-01;DMND0000190;PF14;T11;7852,51;7945,50;5865,34;1987,17
2025-10-01;DMND0000190;PF14;T11;15647,08;14731,00;11687,40;3959,68
2025-11-01;DMND0000190;PF14;T11;14894,77;14228,16;11125,47;3769,30
2025-12-01;DMND0000190;PF14;T11;11013,91;10485,03;8226,71;2787,20
2026-01-01;DMND0000190;PF14;T11;13151,68;13932,56;9823,49;3328,19
2026-02-01;DMND0000190;PF14;T11;17773,15;17233,18;13275,44;4497,71
2026-03-01;DMND0000190;PF14;T11;21249,64;20987,32;15872,17;5377,47
2026-04-01;DMND0000190;PF14;T11;25688,43;25568,28;19187,67;6500,76
2026-05-01;DMND0000190;PF14;T11;17934,56;17835,68;13396,01;4538,55
2026-06-01;DMND0000190;PF14;T11;21634,54;20387,33;16159,66;5474,88
2026-07-01;DMND0000190;PF14;T11;19645,87;19784,25;14674,25;4971,62
2026-08-01;DMND0000190;PF14;T11;9405,24;9436,89;7025,13;2380,11
2026-09-01;DMND0000190;PF14;T11;0,00;0,00;0,00;0,00
2026-10-01;DMND0000190;PF14;T11;0,00;0,00;0,00;0,00
2026-11-01;DMND0000190;PF14;T11;0,00;0,00;0,00;0,00
2025-01-01;DMND0000191;PF01;T09;24381,87;23474,97;23344,22;1037,65
2025-02-01;DMND0000191;PF01;T09;25167,70;23134,70;24096,61;1071,09
2025-03-01;DMND0000191;PF01;T09;29516,06;29298,50;28259,91;1256,15
2025-04-01;DMND0000191;PF01;T09;27288,84;28183,47;26127,48;1161,36
2025-05-01;DMND0000191;PF01;T09;19541,55;19042,69;18709,90;831,65
2025-06-01;DMND0000191;PF01;T09;25115,63;24723,29;24046,76;1068,87
2025-07-01;DMND0000191;PF01;T09;25774,87;26172,64;24677,94;1096,93
2025-08-01;DMND0000191;PF01;T09;9797,06;9634,06;9380,12;416,94
2025-09-01;DMND0000191;PF01;T09;29390,93;30470,39;28140,11;1250,82
2025-10-01;DMND0000191;PF01;T09;28548,84;28571,50;27333,86;1214,98
2025-11-01;DMND0000191;PF01;T09;23812,38;23751,72;22798,97;1013,41
2025-12-01;DMND0000191;PF01;T09;20713,01;18851,43;19831,50;881,51
2026-01-01;DMND0000191;PF01;T09;22233,27;22479,87;21287,06;946,21
2026-02-01;DMND0000191;PF01;T09;21439,26;19128,01;20526,85;912,41
2026-03-01;DMND0000191;PF01;T09;29960,73;31559,12;28685,66;1275,07
2026-04-01;DMND0000191;PF01;T09;32120,48;30291,74;30753,49;1366,99
2026-05-01;DMND0000191;PF01;T09;19142,81;19933,16;18328,13;814,68
2026-06-01;DMND0000191;PF01;T09;24036,26;24411,03;23013,32;1022,94
2026-07-01;DMND0000191;PF01;T09;23348,43;21435,04;22354,77;993,66
2026-08-01;DMND0000191;PF01;T09;11373,29;10874,48;10889,26;484,03
2026-09-01;DMND0000191;PF01;T09;0,00;0,00;0,00;0,00
2026-10-01;DMND0000191;PF01;T09;0,00;0,00;0,00;0,00
2026-11-01;DMND0000191;PF01;T09;0,00;0,00;0,00;0,00
2025-01-01;DMND0000192;PF03;T01;30816,92;27904,59;24648,83;6168,09
2025-02-01;DMND0000192;PF03;T01;25675,17;25308,05;20536,22;5138,95
2025-03-01;DMND0000192;PF03;T01;30631,46;26981,67;24500,49;6130,97
2025-04-01;DMND0000192;PF03;T01;37026,54;37906,68;29615,58;7410,96
2025-05-01;DMND0000192;PF03;T01;24706,34;22619,08;19761,30;4945,04
2025-06-01;DMND0000192;PF03;T01;29839,38;26904,16;23866,95;5972,43
2025-07-01;DMND0000192;PF03;T01;36125,23;31800,56;28894,67;7230,56
2025-08-01;DMND0000192;PF03;T01;14629,53;13286,33;11701,39;2928,14
2025-09-01;DMND0000192;PF03;T01;39441,20;36663,25;31546,94;7894,26
2025-10-01;DMND0000192;PF03;T01;42402,60;44315,01;33915,61;8486,99
2025-11-01;DMND0000192;PF03;T01;31025,13;28970,09;24815,37;6209,76
2025-12-01;DMND0000192;PF03;T01;31666,27;31725,14;25328,18;6338,09
2026-01-01;DMND0000192;PF03;T01;30892,28;31685,66;24709,11;6183,17
2026-02-01;DMND0000192;PF03;T01;33262,97;29336,47;26605,30;6657,67
2026-03-01;DMND0000192;PF03;T01;41269,11;39741,39;33008,99;8260,12
2026-04-01;DMND0000192;PF03;T01;43532,60;38666,48;34819,44;8713,16
2026-05-01;DMND0000192;PF03;T01;27961,60;28771,00;22365,01;5596,59
2026-06-01;DMND0000192;PF03;T01;40248,98;37370,18;32193,04;8055,94
2026-07-01;DMND0000192;PF03;T01;39335,74;41043,46;31462,59;7873,15
2026-08-01;DMND0000192;PF03;T01;15222,89;15355,50;12175,99;3046,90
2026-09-01;DMND0000192;PF03;T01;0,00;0,00;0,00;0,00
2026-10-01;DMND0000192;PF03;T01;0,00;0,00;0,00;0,00
2026-11-01;DMND0000192;PF03;T01;0,00;0,00;0,00;0,00
2025-01-01;DMND0000193;PF06;T05;36394,68;38228,55;28184,60;8210,08
2025-02-01;DMND0000193;PF06;T05;31000,01;29823,42;24006,89;6993,12
2025-03-01;DMND0000193;PF06;T05;44567,87;44176,15;34514,05;10053,82
2025-04-01;DMND0000193;PF06;T05;49145,20;43694,64;38058,80;11086,40
2025-05-01;DMND0000193;PF06;T05;34852,00;33789,34;26989,93;7862,07
2025-06-01;DMND0000193;PF06;T05;39957,12;39397,11;30943,41;9013,71
2025-07-01;DMND0000193;PF06;T05;39002,09;34561,54;30203,82;8798,27
2025-08-01;DMND0000193;PF06;T05;14764,14;13722,40;11433,58;3330,56
2025-09-01;DMND0000193;PF06;T05;45901,55;42909,72;35546,87;10354,68
2025-10-01;DMND0000193;PF06;T05;46097,22;47205,34;35698,40;10398,82
2025-11-01;DMND0000193;PF06;T05;35689,72;32116,75;27638,67;8051,05
2025-12-01;DMND0000193;PF06;T05;31210,59;32589,50;24169,96;7040,63
2026-01-01;DMND0000193;PF06;T05;36283,46;33525,12;28098,47;8184,99
2026-02-01;DMND0000193;PF06;T05;34100,47;35019,19;26407,93;7692,54
2026-03-01;DMND0000193;PF06;T05;45730,43;46802,73;35414,35;10316,08
2026-04-01;DMND0000193;PF06;T05;46303,95;48063,83;35858,49;10445,46
2026-05-01;DMND0000193;PF06;T05;34324,28;33404,50;26581,25;7743,03
2026-06-01;DMND0000193;PF06;T05;41252,63;37313,69;31946,67;9305,96
2026-07-01;DMND0000193;PF06;T05;38614,71;37889,24;29903,83;8710,88
2026-08-01;DMND0000193;PF06;T05;16886,43;16065,40;13077,11;3809,32
2026-09-01;DMND0000193;PF06;T05;0,00;0,00;0,00;0,00
2026-10-01;DMND0000193;PF06;T05;0,00;0,00;0,00;0,00
2026-11-01;DMND0000193;PF06;T05;0,00;0,00;0,00;0,00
2025-01-01;DMND0000194;PF01;T04;62234,19;62718,33;59742,64;2491,55
2025-02-01;DMND0000194;PF01;T04;59323,67;54649,18;56948,64;2375,03
2025-03-01;DMND0000194;PF01;T04;70071,08;72786,07;67265,78;2805,30
2025-04-01;DMND0000194;PF01;T04;72829,52;74267,96;69913,78;2915,74
2025-05-01;DMND0000194;PF01;T04;51621,73;46111,90;49555,05;2066,68
2025-06-01;DMND0000194;PF01;T04;66673,48;65578,35;64004,20;2669,28
2025-07-01;DMND0000194;PF01;T04;64889,46;67924,82;62291,60;2597,86
2025-08-01;DMND0000194;PF01;T04;21524,69;22629,41;20662,95;861,74
2025-09-01;DMND0000194;PF01;T04;59316,93;55145,73;56942,17;2374,76
2025-10-01;DMND0000194;PF01;T04;59718,01;54175,71;57327,19;2390,82
2025-11-01;DMND0000194;PF01;T04;46274,82;41275,43;44422,20;1852,62
2025-12-01;DMND0000194;PF01;T04;42108,93;37360,36;40423,09;1685,84
2026-01-01;DMND0000194;PF01;T04;50544,14;48948,13;48520,60;2023,54
2026-02-01;DMND0000194;PF01;T04;40452,53;38658,18;38833,01;1619,52
2026-03-01;DMND0000194;PF01;T04;55840,68;49322,59;53605,09;2235,59
2026-04-01;DMND0000194;PF01;T04;62499,21;56420,46;59997,05;2502,16
2026-05-01;DMND0000194;PF01;T04;42168,44;41851,11;40480,22;1688,22
2026-06-01;DMND0000194;PF01;T04;59127,18;62336,96;56760,02;2367,16
2026-07-01;DMND0000194;PF01;T04;53405,14;48969,48;51267,06;2138,08
2026-08-01;DMND0000194;PF01;T04;22260,76;20968,29;21369,55;891,21
2026-09-01;DMND0000194;PF01;T04;0,00;0,00;0,00;0,00
2026-10-01;DMND0000194;PF01;T04;0,00;0,00;0,00;0,00
2026-11-01;DMND0000194;PF01;T04;0,00;0,00;0,00;0,00
2025-01-01;DMND0000195;PF07;T05;29397,38;26638,28;22097,68;7299,70
2025-02-01;DMND0000195;PF07;T05;23806,82;22334,75;17895,32;5911,50
2025-03-01;DMND0000195;PF07;T05;31170,43;27515,89;23430,46;7739,97
2025-04-01;DMND0000195;PF07;T05;35686,44;34909,63;26825,09;8861,35
2025-05-01;DMND0000195;PF07;T05;25546,84;25105,07;19203,27;6343,57
2025-06-01;DMND0000195;PF07;T05;35015,36;31183,87;26320,65;8694,71
2025-07-01;DMND0000195;PF07;T05;29066,70;28394,07;21849,11;7217,59
2025-08-01;DMND0000195;PF07;T05;11159,45;10149,95;8388,43;2771,02
2025-09-01;DMND0000195;PF07;T05;35277,31;31761,61;26517,55;8759,76
2025-10-01;DMND0000195;PF07;T05;40915,38;36784,50;30755,63;10159,75
2025-11-01;DMND0000195;PF07;T05;34765,78;34919,08;26133,04;8632,74
2025-12-01;DMND0000195;PF07;T05;33108,24;32139,85;24887,09;8221,15
2026-01-01;DMND0000195;PF07;T05;18837,96;19858,89;14160,28;4677,68
2026-02-01;DMND0000195;PF07;T05;20083,26;18705,74;15096,36;4986,90
2026-03-01;DMND0000195;PF07;T05;24754,40;22753,37;18607,60;6146,80
2026-04-01;DMND0000195;PF07;T05;30776,15;29692,46;23134,08;7642,07
2026-05-01;DMND0000195;PF07;T05;19111,82;19364,05;14366,14;4745,68
2026-06-01;DMND0000195;PF07;T05;23727,59;22489,25;17835,76;5891,83
2026-07-01;DMND0000195;PF07;T05;25052,67;26060,86;18831,81;6220,86
2026-08-01;DMND0000195;PF07;T05;9022,98;9434,30;6782,47;2240,51
2026-09-01;DMND0000195;PF07;T05;0,00;0,00;0,00;0,00
2026-10-01;DMND0000195;PF07;T05;0,00;0,00;0,00;0,00
2026-11-01;DMND0000195;PF07;T05;0,00;0,00;0,00;0,00
2025-01-01;DMND0000196;PF05;T01;4781,33;5010,70;3556,37;1224,96
2025-02-01;DMND0000196;PF05;T01;4489,91;4540,21;3339,61;1150,30
2025-03-01;DMND0000196;PF05;T01;14255,64;13658,90;10603,39;3652,25
2025-04-01;DMND0000196;PF05;T01;17372,14;16888,15;12921,45;4450,69
2025-05-01;DMND0000196;PF05;T01;12605,22;12885,82;9375,80;3229,42
2025-06-01;DMND0000196;PF05;T01;15184,17;15002,46;11294,03;3890,14
2025-07-01;DMND0000196;PF05;T01;14812,28;13387,38;11017,42;3794,86
2025-08-01;DMND0000196;PF05;T01;5709,51;5418,25;4246,75;1462,76
2025-09-01;DMND0000196;PF05;T01;23860,76;22170,08;17747,70;6113,06
2025-10-01;DMND0000196;PF05;T01;23244,13;21112,13;17289,05;5955,08
2025-11-01;DMND0000196;PF05;T01;19252,26;20140,43;14319,89;4932,37
2025-12-01;DMND0000196;PF05;T01;16280,27;14441,50;12109,31;4170,96
2026-01-01;DMND0000196;PF05;T01;19356,52;18177,79;14397,44;4959,08
2026-02-01;DMND0000196;PF05;T01;23510,39;21648,90;17487,10;6023,29
2026-03-01;DMND0000196;PF05;T01;34161,67;31393,77;25409,55;8752,12
2026-04-01;DMND0000196;PF05;T01;35742,61;35180,87;26585,46;9157,15
2026-05-01;DMND0000196;PF05;T01;19550,31;19586,82;14541,58;5008,73
2026-06-01;DMND0000196;PF05;T01;16256,87;16496,10;12091,91;4164,96
2026-07-01;DMND0000196;PF05;T01;19746,16;18635,72;14687,25;5058,91
2026-08-01;DMND0000196;PF05;T01;7376,39;7616,12;5486,58;1889,81
2026-09-01;DMND0000196;PF05;T01;0,00;0,00;0,00;0,00
2026-10-01;DMND0000196;PF05;T01;0,00;0,00;0,00;0,00
2026-11-01;DMND0000196;PF05;T01;0,00;0,00;0,00;0,00
2025-01-01;DMND0000197;PF02;T04;32920,77;30912,47;27760,48;5160,29
2025-02-01;DMND0000197;PF02;T04;32415,88;29569,68;27334,73;5081,15
2025-03-01;DMND0000197;PF02;T04;39611,92;41921,58;33402,80;6209,12
2025-04-01;DMND0000197;PF02;T04;42113,45;44068,08;35512,22;6601,23
2025-05-01;DMND0000197;PF02;T04;30504,00;29194,56;25722,54;4781,46
2025-06-01;DMND0000197;PF02;T04;34397,40;35012,07;29005,65;5391,75
2025-07-01;DMND0000197;PF02;T04;36125,61;37037,40;30462,97;5662,64
2025-08-01;DMND0000197;PF02;T04;13386,93;13024,03;11288,55;2098,38
2025-09-01;DMND0000197;PF02;T04;38206,86;39727,44;32217,98;5988,88
2025-10-01;DMND0000197;PF02;T04;38152,21;37192,02;32171,90;5980,31
2025-11-01;DMND0000197;PF02;T04;28550,42;27579,52;24075,18;4475,24
2025-12-01;DMND0000197;PF02;T04;24874,29;25918,55;20975,28;3899,01
2026-01-01;DMND0000197;PF02;T04;26128,24;27502,44;22032,67;4095,57
2026-02-01;DMND0000197;PF02;T04;28147,90;28116,32;23735,75;4412,15
2026-03-01;DMND0000197;PF02;T04;37166,92;33690,92;31341,05;5825,87
2026-04-01;DMND0000197;PF02;T04;38559,67;39462,15;32515,49;6044,18
2026-05-01;DMND0000197;PF02;T04;27270,34;27370,99;22995,75;4274,59
2026-06-01;DMND0000197;PF02;T04;33791,82;34138,56;28495,00;5296,82
2026-07-01;DMND0000197;PF02;T04;33419,76;31674,80;28181,26;5238,50
2026-08-01;DMND0000197;PF02;T04;13753,50;12931,02;11597,66;2155,84
2026-09-01;DMND0000197;PF02;T04;0,00;0,00;0,00;0,00
2026-10-01;DMND0000197;PF02;T04;0,00;0,00;0,00;0,00
2026-11-01;DMND0000197;PF02;T04;0,00;0,00;0,00;0,00
2025-01-01;DMND0000198;PF03;T01;14396,66;13998,86;15685,38;0,00
2025-02-01;DMND0000198;PF03;T01;13278,24;13328,65;14466,84;0,00
2025-03-01;DMND0000198;PF03;T01;21431,65;21568,31;23350,11;0,00
2025-04-01;DMND0000198;PF03;T01;23104,65;22253,32;25172,87;0,00
2025-05-01;DMND0000198;PF03;T01;15832,23;16758,66;17249,46;0,00
2025-06-01;DMND0000198;PF03;T01;19689,95;18622,65;21452,50;0,00
2025-07-01;DMND0000198;PF03;T01;22323,47;21964,81;24321,76;0,00
2025-08-01;DMND0000198;PF03;T01;8722,89;9108,64;9503,72;0,00
2025-09-01;DMND0000198;PF03;T01;29439,83;25915,02;32075,14;0,00
2025-10-01;DMND0000198;PF03;T01;30396,79;29080,26;33117,77;0,00
2025-11-01;DMND0000198;PF03;T01;26713,10;24674,48;29104,33;0,00
2025-12-01;DMND0000198;PF03;T01;21336,48;20241,48;23246,42;0,00
2026-01-01;DMND0000198;PF03;T01;29038,13;27187,99;31637,49;0,00
2026-02-01;DMND0000198;PF03;T01;26641,17;26098,47;29025,96;0,00
2026-03-01;DMND0000198;PF03;T01;32995,65;30954,62;35949,26;0,00
2026-04-01;DMND0000198;PF03;T01;36217,51;35176,33;39459,53;0,00
2026-05-01;DMND0000198;PF03;T01;22492,14;19877,40;24505,53;0,00
2026-06-01;DMND0000198;PF03;T01;31186,73;29860,68;33978,42;0,00
2026-07-01;DMND0000198;PF03;T01;31057,65;30223,18;33837,78;0,00
2026-08-01;DMND0000198;PF03;T01;13429,92;13236,69;14632,10;0,00
2026-09-01;DMND0000198;PF03;T01;0,00;0,00;0,00;0,00
2026-10-01;DMND0000198;PF03;T01;0,00;0,00;0,00;0,00
2026-11-01;DMND0000198;PF03;T01;0,00;0,00;0,00;0,00
2025-01-01;DMND0000199;PF11;T03;12641,76;12944,90;17152,87;0,00
2025-02-01;DMND0000199;PF11;T03;11875,51;12037,62;16113,19;0,00
2025-03-01;DMND0000199;PF11;T03;18660,13;19010,73;25318,84;0,00
2025-04-01;DMND0000199;PF11;T03;15938,24;15682,05;21625,67;0,00
2025-05-01;DMND0000199;PF11;T03;12051,99;10996,61;16352,64;0,00
2025-06-01;DMND0000199;PF11;T03;15708,02;15046,01;21313,29;0,00
2025-07-01;DMND0000199;PF11;T03;16964,80;15466,32;23018,54;0,00
2025-08-01;DMND0000199;PF11;T03;6217,03;6378,70;8435,52;0,00
2025-09-01;DMND0000199;PF11;T03;15529,37;15882,38;21070,89;0,00
2025-10-01;DMND0000199;PF11;T03;21279,53;20651,00;28872,95;0,00
2025-11-01;DMND0000199;PF11;T03;11387,27;10266,82;15450,72;0,00
2025-12-01;DMND0000199;PF11;T03;10492,95;9875,20;14237,27;0,00
2026-01-01;DMND0000199;PF11;T03;14282,97;13001,35;19379,73;0,00
2026-02-01;DMND0000199;PF11;T03;13132,96;12309,56;17819,34;0,00
2026-03-01;DMND0000199;PF11;T03;17046,82;15488,96;23129,84;0,00
2026-04-01;DMND0000199;PF11;T03;18324,22;18262,95;24863,06;0,00
2026-05-01;DMND0000199;PF11;T03;9921,70;9400,19;13462,18;0,00
2026-06-01;DMND0000199;PF11;T03;19447,56;18172,25;26387,26;0,00
2026-07-01;DMND0000199;PF11;T03;16067,84;14882,74;21801,52;0,00
2026-08-01;DMND0000199;PF11;T03;5468,97;5740,17;7420,52;0,00
2026-09-01;DMND0000199;PF11;T03;0,00;0,00;0,00;0,00
2026-10-01;DMND0000199;PF11;T03;0,00;0,00;0,00;0,00
2026-11-01;DMND0000199;PF11;T03;0,00;0,00;0,00;0,00
2025-01-01;DMND0000200;PF03;T06;36229,75;34204,00;28032,18;8197,57
2025-02-01;DMND0000200;PF03;T06;33195,32;30959,65;25684,34;7510,98
2025-03-01;DMND0000200;PF03;T06;41815,39;37385,92;32353,98;9461,41
2025-04-01;DMND0000200;PF03;T06;51434,14;50640,39;39796,33;11637,81
2025-05-01;DMND0000200;PF03;T06;28442,92;25611,11;22007,25;6435,67
2025-06-01;DMND0000200;PF03;T06;42532,27;41096,59;32908,65;9623,62
2025-07-01;DMND0000200;PF03;T06;37598,32;35922,65;29091,09;8507,23
2025-08-01;DMND0000200;PF03;T06;14845,18;14474,30;11486,22;3358,96
2025-09-01;DMND0000200;PF03;T06;46882,43;46804,97;36274,52;10607,91
2025-10-01;DMND0000200;PF03;T06;53979,34;51765,20;41765,64;12213,70
2025-11-01;DMND0000200;PF03;T06;35391,22;31163,45;27383,38;8007,84
2025-12-01;DMND0000200;PF03;T06;33715,87;29689,23;26087,11;7628,76
2026-01-01;DMND0000200;PF03;T06;33422,98;32671,35;25860,49;7562,49
2026-02-01;DMND0000200;PF03;T06;39054,25;39510,17;30217,59;8836,66
2026-03-01;DMND0000200;PF03;T06;26535,95;25456,42;20531,76;6004,19
2026-04-01;DMND0000200;PF03;T06;25073,13;23917,78;19399,93;5673,20
2026-05-01;DMND0000200;PF03;T06;15085,68;13540,97;11672,30;3413,38
2026-06-01;DMND0000200;PF03;T06;27442,31;27532,70;21233,04;6209,27
2026-07-01;DMND0000200;PF03;T06;22930,41;23311,58;17742,03;5188,38
2026-08-01;DMND0000200;PF03;T06;9780,72;9289,30;7567,67;2213,05
2026-09-01;DMND0000200;PF03;T06;0,00;0,00;0,00;0,00
2026-10-01;DMND0000200;PF03;T06;0,00;0,00;0,00;0,00
2026-11-01;DMND0000200;PF03;T06;0,00;0,00;0,00;0,00
2025-01-01;DMND0000202;PF06;T11;7266,15;6989,90;5670,50;1595,65
2025-02-01;DMND0000202;PF06;T11;5772,03;5945,50;4504,49;1267,54
2025-03-01;DMND0000202;PF06;T11;9668,99;9878,42;7545,68;2123,31
2025-04-01;DMND0000202;PF06;T11;9012,33;8496,27;7033,22;1979,11
2025-05-01;DMND0000202;PF06;T11;5815,72;5578,56;4538,59;1277,13
2025-06-01;DMND0000202;PF06;T11;6380,04;6168,11;4978,98;1401,06
2025-07-01;DMND0000202;PF06;T11;5938,54;5649,28;4634,44;1304,10
2025-08-01;DMND0000202;PF06;T11;3051,45;2809,99;2381,35;670,10
2025-09-01;DMND0000202;PF06;T11;7917,07;7728,06;6178,48;1738,59
2025-10-01;DMND0000202;PF06;T11;10057,15;9674,85;7848,60;2208,55
2025-11-01;DMND0000202;PF06;T11;9188,34;9656,54;7170,58;2017,76
2025-01-01;DMND0000203;PF10;T02;14602,85;12893,53;13734,71;868,14
2025-02-01;DMND0000203;PF10;T02;14577,62;14028,01;13710,98;866,64
2025-03-01;DMND0000203;PF10;T02;17613,82;17560,87;16566,68;1047,14
2025-04-01;DMND0000203;PF10;T02;18861,55;16668,99;17740,23;1121,32
2025-05-01;DMND0000203;PF10;T02;14658,13;15005,92;13786,71;871,42
2025-06-01;DMND0000203;PF10;T02;17177,41;15631,08;16156,22;1021,19
2025-07-01;DMND0000203;PF10;T02;17003,26;15549,35;15992,42;1010,84
2025-08-01;DMND0000203;PF10;T02;6512,23;6250,72;6125,08;387,15
2025-09-01;DMND0000203;PF10;T02;19565,29;18452,87;18402,14;1163,15
2025-10-01;DMND0000203;PF10;T02;21127,97;21589,02;19871,92;1256,05
2025-11-01;DMND0000203;PF10;T02;15572,23;15906,04;14646,46;925,77
2025-12-01;DMND0000203;PF10;T02;14564,36;13741,34;13698,51;865,85
2026-01-01;DMND0000203;PF10;T02;17792,31;16513,84;16734,56;1057,75
